N_Ahalf,N_Bhalf,N_Chalf,N_A%,N_B%,N_C%,AnN_A%,AnN_B%,AnN_C%,tfinal,iterlength,elementtotal,timestep
2.53,11.05,stable,0.7622219539823621,41.60475127178857,57.63302677422903,0.7622219539823725,41.47394005959537,57.76383798642225,60.0,0.1,3,17.899999999999984
2.53,11.05,stable,0.7416227344320822,41.36518799066254,57.89318927490534,0.741622734432092,41.23512999924926,58.023247266318656,60.0,0.1,3,17.999999999999986
2.53,11.05,stable,0.7215802134180536,41.12656604620977,58.15185374037214,0.721580213418063,40.99725831588099,58.281161470700944,60.0,0.1,3,18.099999999999987
2.53,11.05,stable,0.702079346037264,40.88889459697425,58.40902605698845,0.702079346037273,40.760334139238815,58.53758651472393,60.0,0.1,3,18.19999999999999
2.53,11.05,stable,0.683105493978585,40.65218233763795,58.664712168383424,0.6831054939785935,40.524366136667396,58.792528369354,60.0,0.1,3,18.29999999999999
2.53,11.05,stable,0.6646444145345352,40.416437512909695,58.91891807255573,0.6646444145345433,40.289362526953,59.045993058512444,60.0,0.1,3,18.39999999999999
2.53,11.05,stable,0.6466822499100024,40.18166793103017,59.171649819059795,0.6466822499100101,40.05533109378613,59.297986656303856,60.0,0.1,3,18.499999999999993
2.53,11.05,stable,0.6292055168199012,39.947880976903605,59.42291350627646,0.6292055168199086,39.82227919885183,59.548515284328246,60.0,0.1,3,18.599999999999994
2.53,11.05,stable,0.6122010963679544,39.71508362486622,59.67271527876579,0.6122010963679614,39.59021379455801,59.79758510907403,60.0,0.1,3,18.699999999999996
2.53,11.05,stable,0.5956562241990042,39.483282451101225,59.921061324699735,0.5956562241990109,39.359141436411456,60.04520233938953,60.0,0.1,3,18.799999999999997
2.53,11.05,stable,0.5795584809174587,39.25248364571015,60.16795787337236,0.579558480917465,39.12906829505113,60.2913732240314,60.0,0.1,3,18.9
2.53,11.05,stable,0.5638957827646819,39.02269302444966,60.413411192785624,0.5638957827646874,38.900000167948114,60.53610404928719,60.0,0.1,3,19.0
2.53,11.05,stable,0.5486563725483298,38.793916040143095,60.65742758730854,0.548656372548335,38.67194249078135,60.77940113667032,60.0,0.1,3,19.1
2.53,11.05,stable,0.5338288108168229,38.56615779377547,60.900013395407676,0.5338288108168279,38.44490034849759,61.02127084068559,60.0,0.1,3,19.200000000000003
2.53,11.05,stable,0.5194019672723308,38.33942304528061,61.14117498744702,0.5194019672723356,38.21887848606478,61.261719546662874,60.0,0.1,3,19.300000000000004
2.53,11.05,stable,0.5053650124158223,38.11371622402878,61.380918763555364,0.5053650124158269,37.99388131892662,61.500753668657545,60.0,0.1,3,19.400000000000006
2.53,11.05,stable,0.4917074094179108,37.88904143902287,61.61925115155918,0.49170740941791513,37.76991294316671,61.73837964741536,60.0,0.1,3,19.500000000000007
2.53,11.05,stable,0.47841890620939087,37.665402488811225,61.85617860497935,0.4784189062093949,37.54697714539021,61.97460394840039,60.0,0.1,3,19.60000000000001
2.53,11.05,stable,0.46548952778553077,37.442802871124655,62.09170760108978,0.46548952778553454,37.325077412330586,62.209433059883864,60.0,0.1,3,19.70000000000001
2.53,11.05,stable,0.4529095687183426,37.22124579224524,62.32584463903638,0.45290956871834626,37.10421694018892,62.442873491092726,60.0,0.1,3,19.80000000000001
2.53,11.05,stable,0.4406695858712103,37.0007341761142,62.55859623801456,0.44066958587121374,36.88439864371314,62.67493177041564,60.0,0.1,3,19.900000000000013
2.53,11.05,stable,0.4287603913104065,36.781270673185894,62.789968935503666,0.42876039131040933,36.665625165024196,62.90561444366538,60.0,0.1,3,20.000000000000014
2.53,11.05,stable,0.41717304540817685,36.56285766903491,63.019969285556876,0.4171730454081795,36.44789888219609,63.13492807239573,60.0,0.1,3,20.100000000000016
2.53,11.05,stable,0.40589885013221555,36.34549729272294,63.24860385714481,0.40589885013221794,36.23122191759646,63.36287923227132,60.0,0.1,3,20.200000000000017
2.53,11.05,stable,0.394929342516494,36.129191424931946,63.47587923255152,0.39492934251649625,36.01559614599413,63.58947451148938,60.0,0.1,3,20.30000000000002
2.53,11.05,stable,0.3842562883085418,35.91394170587008,63.701802005821335,0.3842562883085439,35.801023202440206,63.81472050925124,60.0,0.1,3,20.40000000000002
2.53,11.05,stable,0.37387167578841163,35.69974954295644,63.9263787812551,0.37387167578841357,35.58750448992866,64.03862383428293,60.0,0.1,3,20.50000000000002
2.53,11.05,stable,0.36376770975468753,35.486616118290726,64.14961617195453,0.36376770975468936,35.3750411868425,64.26119110340281,60.0,0.1,3,20.600000000000023
2.53,11.05,stable,0.35393680567302327,35.27454239591366,64.37152079841326,0.35393680567302493,35.16363425419138,64.48242894013559,60.0,0.1,3,20.700000000000024
2.53,11.05,stable,0.34437158398281714,35.063529128863905,64.59209928715322,0.3443715839828187,34.953284442646286,64.7023439733709,60.0,0.1,3,20.800000000000026
2.53,11.05,stable,0.33506486455775075,34.85357686603693,64.81135826940526,0.33506486455775214,34.74399229937689,64.92094283606535,60.0,0.1,3,20.900000000000027
2.53,11.05,stable,0.3260096613160325,34.64468595885133,65.02930437983258,0.3260096613160337,34.5357581746969,65.13823216398706,60.0,0.1,3,21.00000000000003
2.53,11.05,stable,0.3171991769763007,34.43685656772781,65.24594425529584,0.31719917697630157,34.3285822285226,65.35421859450109,60.0,0.1,3,21.10000000000003
2.53,11.05,stable,0.30862679795524967,34.23008866838584,65.46128453365887,0.30862679795525044,34.12246443664981,65.56890876539494,60.0,0.1,3,21.20000000000003
2.53,11.05,stable,0.3002860894031483,34.024382057963166,65.67533185263365,0.300286089403149,33.91740459685412,65.78230931374272,60.0,0.1,3,21.300000000000033
2.53,11.05,stable,0.2921707903735253,33.8197363609628,65.88809284866363,0.29217079037352583,33.71340233481914,65.99442687480732,60.0,0.1,3,21.400000000000034
2.53,11.05,stable,0.2842748091233941,33.61615103503233,66.09957415584424,0.2842748091233946,33.51045710989771,66.2052680809789,60.0,0.1,3,21.500000000000036
2.53,11.05,stable,0.2765922185404912,33.413625376580065,66.3097824048794,0.27659221854049165,33.30856822071031,66.4148395607492,60.0,0.1,3,21.600000000000037
2.53,11.05,stable,0.26911725169409356,33.21215852623245,66.51872422207342,0.2691172516940939,33.107734810585384,66.62314793772049,60.0,0.1,3,21.70000000000004
2.53,11.05,stable,0.26184429750607646,33.011749474137176,66.72640622835671,0.26184429750607674,32.90795587284575,66.83019982964818,60.0,0.1,3,21.80000000000004
2.53,11.05,stable,0.2547678965389622,32.812397065116066,66.93283503834493,0.2547678965389624,32.709230255945265,67.03600184751576,60.0,0.1,3,21.90000000000004
2.53,11.05,stable,0.24788273689779744,32.61410000367199,67.13801725943017,0.2478827368977976,32.511556668460024,67.24056059464218,60.0,0.1,3,22.000000000000043
2.53,11.05,stable,0.24118365024278335,32.41685685885365,67.34195949090352,0.2411836502427832,32.31493368393785,67.44388266581936,60.0,0.1,3,22.100000000000044
2.53,11.05,stable,0.23466560790966526,32.22066606898221,67.54466832310808,0.23466560790966506,32.11935974561003,67.6459746464803,60.0,0.1,3,22.200000000000045
2.53,11.05,stable,0.22832371713496977,32.02552594624354,67.74615033662144,0.22832371713496952,31.924833170969183,67.84684311189582,60.0,0.1,3,22.300000000000047
2.53,11.05,stable,0.22215321738325558,31.8314346811497,67.94641210146699,0.2221532173832553,31.731352156216634,68.0464946264001,60.0,0.1,3,22.40000000000005
2.53,11.05,stable,0.21614947677362123,31.63839034687329,68.14546017635304,0.21614947677362092,31.538914780583205,68.24493574264316,60.0,0.1,3,22.50000000000005
2.53,11.05,stable,0.2103079886027872,31.446390903458095,68.34330110793907,0.21030798860278682,31.347519010526597,68.44217300087062,60.0,0.1,3,22.60000000000005
2.53,11.05,stable,0.20462436796214264,31.255434201909488,68.53994143012832,0.20462436796214223,31.157162703808925,68.63821292822892,60.0,0.1,3,22.700000000000053
2.53,11.05,stable,0.19909434844621698,31.065517988167763,68.73538766338598,0.1990943484462165,30.96784361345757,68.8330620380962,60.0,0.1,3,22.800000000000054
2.53,11.05,stable,0.19371377895010605,30.876639906967725,68.92964631408213,0.19371377895010555,30.77955939161261,69.02672682943727,60.0,0.1,3,22.900000000000055
2.53,11.05,stable,0.1884786205534483,30.688797505587562,69.12272387385896,0.18847862055344777,30.592307593263943,69.2192137861826,60.0,0.1,3,23.000000000000057
2.53,11.05,stable,0.18338494348861237,30.501988237490067,69.31462681902129,0.1833849434886118,30.406085679881034,69.41052937663034,60.0,0.1,3,23.10000000000006
2.53,11.05,stable,0.17842892419082,30.316209465859174,69.50536160994997,0.1784289241908192,30.22089102293834,69.60068005287084,60.0,0.1,3,23.20000000000006
2.53,11.05,stable,0.17360684242799004,30.131458467034623,69.69493469053735,0.17360684242798924,30.036720907339173,69.78967225023283,60.0,0.1,3,23.30000000000006
2.53,11.05,stable,0.1689150785081492,29.947732433847634,69.88335248764417,0.16891507850814838,29.85357253474089,69.97751238675094,60.0,0.1,3,23.400000000000063
2.53,11.05,stable,0.16435011056231297,29.76502847886019,70.07062141057744,0.16435011056231213,29.67144302678399,70.1642068626537,60.0,0.1,3,23.500000000000064
2.53,11.05,stable,0.15990851190079736,29.58334363751069,70.25674785058845,0.1599085119007965,29.49032942822786,70.34976205987134,60.0,0.1,3,23.600000000000065
2.53,11.05,stable,0.15558694844097695,29.402674871168443,70.44173818039053,0.1555869484409761,29.3102287099957,70.5341843415633,60.0,0.1,3,23.700000000000067
2.53,11.05,stable,0.15138217620455835,29.22301907009956,70.62559875369584,0.15138217620455746,29.131137772131062,70.71748005166438,60.0,0.1,3,23.800000000000068
2.53,11.05,stable,0.14729103888249032,29.04437305634668,70.80833590477079,0.14729103888248943,28.953053446668534,70.89965551444897,60.0,0.1,3,23.90000000000007
2.53,11.05,stable,0.14331046546568285,28.866733586524855,70.98995594800942,0.14331046546568194,28.77597250042083,71.08071703411348,60.0,0.1,3,24.00000000000007
2.53,11.05,stable,0.13943746793975653,28.690097354535947,71.17046517752426,0.13943746793975562,28.599891637684646,71.2606708943756,60.0,0.1,3,24.100000000000072
2.53,11.05,stable,0.13566913904209185,28.514460994203706,71.34986986675418,0.1356691390420908,28.42480750286747,71.43952335809044,60.0,0.1,3,24.200000000000074
2.53,11.05,stable,0.13200265007949477,28.33982108183182,71.52817626808866,0.13200265007949372,28.250716683037574,71.61728066688295,60.0,0.1,3,24.300000000000075
2.53,11.05,stable,0.1284352488048403,28.166174138686923,71.70539061250821,0.12843524880483925,28.077615710399222,71.79394904079594,60.0,0.1,3,24.400000000000077
2.53,11.05,stable,0.12496425735110037,27.993516633408753,71.88151910924012,0.12496425735109931,27.905501064695244,71.96953467795366,60.0,0.1,3,24.500000000000078
2.53,11.05,stable,0.12158707022120491,27.82184498434936,72.0565679454294,0.12158707022120385,27.73436917553889,72.1440437542399,60.0,0.1,3,24.60000000000008
2.53,11.05,stable,0.11830115233222757,27.65115556184338,72.23054328582437,0.11830115233222649,27.564216424676996,72.31748242299076,60.0,0.1,3,24.70000000000008
2.53,11.05,stable,0.11510403711242762,27.481444690411262,72.40345127247629,0.11510403711242655,27.395039148186214,72.48985681470134,60.0,0.1,3,24.800000000000082
2.53,11.05,stable,0.11199332464971976,27.312708650897278,72.57529802445298,0.11199332464971869,27.22683363860439,72.6611730367459,60.0,0.1,3,24.900000000000084
2.53,11.05,stable,0.10896667989018198,27.14494368254413,72.74608963756566,0.10896667989018091,27.059596146998555,72.83143717311125,60.0,0.1,3,25.000000000000085
2.53,11.05,stable,0.10602183088524912,26.978145985005906,72.91583218410882,0.10602183088524807,26.893322884971635,73.00065528414312,60.0,0.1,3,25.100000000000087
2.53,11.05,stable,0.10315656708627642,26.812311720301057,73.08453171261264,0.10315656708627535,26.72801002660923,73.16883340630447,60.0,0.1,3,25.200000000000088
2.53,11.05,stable,0.10036873768519286,26.6474370147071,73.25219424760769,0.10036873768519171,26.563653710368403,73.3359775519464,60.0,0.1,3,25.30000000000009
2.53,11.05,stable,0.09765624999999875,26.48351796059862,73.41882578940137,0.0976562499999976,26.400250040909846,73.50209370909015,60.0,0.1,3,25.40000000000009
2.53,11.05,stable,0.09501706790389561,26.32055061823012,73.58443231386597,0.09501706790389447,26.23779509087519,73.66718784122091,60.0,0.1,3,25.500000000000092
2.53,11.05,stable,0.09244921029686912,26.15853101746531,73.7490197722378,0.09244921029686799,26.076284902610805,73.83126588709231,60.0,0.1,3,25.600000000000094
2.53,11.05,stable,0.08995074961857792,25.997455159454258,73.91259409092714,0.08995074961857681,25.91571548983972,73.99433376054169,60.0,0.1,3,25.700000000000095
2.53,11.05,stable,0.08751981040143196,25.837319018259844,74.0751611713387,0.08751981040143085,25.75608283928292,74.15639735031564,60.0,0.1,3,25.800000000000097
2.53,11.05,stable,0.08515456786277413,25.678118542434987,74.23672688970223,0.08515456786277303,25.597382912231645,74.31746251990556,60.0,0.1,3,25.900000000000098
2.53,11.05,stable,0.0828532465351086,25.51984965655191,74.39729709691296,0.08285324653510752,25.43961164607184,74.47753510739304,60.0,0.1,3,26.0000000000001
2.53,11.05,stable,0.08061411893334751,25.362508262684866,74.55687761838178,0.08061411893334644,25.282764955762218,74.63662092530443,60.0,0.1,3,26.1000000000001
2.53,11.05,stable,0.07843550425807559,25.206090241847555,74.71547425389436,0.07843550425807454,25.126838735267157,74.79472576047478,60.0,0.1,3,26.200000000000102
2.53,11.05,stable,0.0763157671338594,25.0505914553865,74.87309277747963,0.07631576713385836,24.971828858945685,74.95185537392044,60.0,0.1,3,26.300000000000104
2.53,11.05,stable,0.07425331638165399,24.896007746331637,75.0297389372867,0.07425331638165288,24.817731182897838,75.1080155007205,60.0,0.1,3,26.400000000000105
2.53,11.05,stable,0.07224660382438555,24.742334940705263,75.18541845547034,0.07224660382438444,24.664541546269486,75.26321184990611,60.0,0.1,3,26.500000000000107
2.53,11.05,stable,0.07029412312481356,24.589568848790524,75.34013702808465,0.07029412312481247,24.512255772516845,75.41745010435834,60.0,0.1,3,26.600000000000108
2.53,11.05,stable,0.06839440865479982,24.437705266360567,75.49390032498462,0.06839440865479873,24.360869670631736,75.57073592071346,60.0,0.1,3,26.70000000000011
2.53,11.05,stable,0.06654603439513582,24.286739975869445,75.6467139897354,0.06654603439513475,24.21037903632878,75.72307492927607,60.0,0.1,3,26.80000000000011
2.53,11.05,stable,0.06474761286510258,24.136668747605853,75.79858363952903,0.06474761286510151,24.06077965319548,75.87447273393941,60.0,0.1,3,26.900000000000112
2.53,11.05,stable,0.06299779408095924,23.987487340810702,75.94951486510833,0.0629977940809582,23.91206729380628,76.02493491211277,60.0,0.1,3,27.000000000000114
2.53,11.05,stable,0.061295264542578824,23.83919150475957,76.09951323069784,0.0612952645425778,23.764237720801653,76.17446701465578,60.0,0.1,3,27.100000000000115
2.53,11.05,stable,0.059638746247470405,23.69177697981099,76.24858427394153,0.059638746247469385,23.617286687933042,76.32307456581947,60.0,0.1,3,27.200000000000117
2.53,11.05,stable,0.05802699573144748,23.54523949842156,76.39673350584698,0.05802699573144647,23.471209941074797,76.47076306319376,60.0,0.1,3,27.300000000000118
2.53,11.05,stable,0.056458803135222536,23.39957478612873,76.54396641073603,0.056458803135221496,23.32600321920389,76.61753797766087,60.0,0.1,3,27.40000000000012
2.53,11.05,stable,0.05493299129622715,23.254778562502285,76.69028844620148,0.05493299129622612,23.181662255348375,76.7634047533554,60.0,0.1,3,27.50000000000012
2.53,11.05,stable,0.05344841486497575,23.110846542065268,76.83570504306975,0.05344841486497474,23.038182777505437,76.90836880762959,60.0,0.1,3,27.600000000000122
2.53,11.05,stable,0.052003959445309944,22.9677744351853,76.98022160536938,0.05200395944530895,22.895560509529922,77.05243553102478,60.0,0.1,3,27.700000000000124
2.53,11.05,stable,0.050598540757877876,22.82555794893711,77.12384351030501,0.0505985407578769,22.753791171994106,77.19561028724802,60.0,0.1,3,27.800000000000125
2.53,11.05,stable,0.049231103826220785,22.684192787936997,77.26657610823678,0.04923110382621981,22.61287048301959,77.33789841315418,60.0,0.1,3,27.900000000000126
2.53,11.05,stable,0.047900622184855704,22.54367465515016,77.40842472266498,0.04790062218485475,22.47279415908206,77.47930521873307,60.0,0.1,3,28.000000000000128
2.53,11.05,stable,0.04660609710875997,22.403999252671515,77.54939465021971,0.046606097108759036,22.333557915789648,77.6198359871016,60.0,0.1,3,28.10000000000013
2.53,11.05,stable,0.045346556863679034,22.26516228248084,77.68949116065546,0.04534655686367811,22.19515746863571,77.75949597450061,60.0,0.1,3,28.20000000000013
2.53,11.05,stable,0.04412105597669488,22.12715944717292,77.82871949685037,0.04412105597669397,22.057588533726683,77.89829041029661,60.0,0.1,3,28.300000000000132
2.53,11.05,stable,0.04292867452650752,21.989986450663423,77.96708487481006,0.04292867452650663,21.920846828485725,78.03622449698776,60.0,0.1,3,28.400000000000134
2.53,11.05,stable,0.041768517452896774,21.85363899887117,78.10459248367592,0.04176851745289586,21.78492807233287,78.17330341021423,60.0,0.1,3,28.500000000000135
2.53,11.05,stable,0.040639713884846,21.7181128003775,78.24124748573763,0.0406397138848451,21.64982798734227,78.30953229877288,60.0,0.1,3,28.600000000000136
2.53,11.05,stable,0.03954141648682344,21.58340356706334,78.37705501644982,0.03954141648682255,21.515542298877314,78.44491628463585,60.0,0.1,3,28.700000000000138
2.53,11.05,stable,0.03847280082273043,21.449507014724595,78.51202018445265,0.03847280082272955,21.38206673620404,78.57946046297323,60.0,0.1,3,28.80000000000014
2.53,11.05,stable,0.0374330647370391,21.316418863666573,78.64614807159637,0.037433064737038245,21.249397033083724,78.71316990217923,60.0,0.1,3,28.90000000000014
2.53,11.05,stable,0.036421427752654945,21.18413483927789,78.77944373296944,0.036421427752654105,21.117528928344964,78.84604964390238,60.0,0.1,3,29.000000000000142
2.53,11.05,stable,0.03543713048505229,21.052650672584555,78.91191219693037,0.03543713048505146,20.986458166436023,78.97810470307891,60.0,0.1,3,29.100000000000144
2.53,11.05,stable,0.03447943407224285,20.921962100784764,79.04355846514298,0.034479434072242035,20.856180497957954,79.1093400679698,60.0,0.1,3,29.200000000000145
2.53,11.05,stable,0.03354761962014958,20.79206486776492,79.17438751261491,0.03354761962014878,20.726691680178977,79.23976070020086,60.0,0.1,3,29.300000000000146
2.53,11.05,stable,0.032640987662969384,20.662954724597437,79.30440428773957,0.0326409876629686,20.597987477530737,79.36937153480628,60.0,0.1,3,29.400000000000148
2.53,11.05,stable,0.031758857638119635,20.534627430020876,79.43361371234099,0.03175885763811886,20.470063662086915,79.49817748027496,60.0,0.1,3,29.50000000000015
2.53,11.05,stable,0.030900567375374395,20.407078750902865,79.56202068172175,0.030900567375373635,20.342916014024706,79.6261834185999,60.0,0.1,3,29.60000000000015
2.53,11.05,stable,0.03006547259980685,20.28030446268632,79.68963006471387,0.0300654725998061,20.21654032206964,79.75339420533054,60.0,0.1,3,29.700000000000152
2.53,11.05,stable,0.02925294644816483,20.15430034981945,79.81644670373238,0.029252946448164095,20.090932383924205,79.87981466962763,60.0,0.1,3,29.800000000000153
2.53,11.05,stable,0.02846237899831639,20.02906220617,79.94247541483168,0.02846237899831567,19.966088006680824,80.00544961432087,60.0,0.1,3,29.900000000000155
2.53,11.05,stable,0.02769317681141223,19.904585835424186,80.0677209877644,0.027693176811411525,19.84200300721951,80.13030381596907,60.0,0.1,3,30.000000000000156
2.53,11.05,stable,0.026944762486421265,19.780867051470757,80.19218818604283,0.026944762486420522,19.71867321259074,80.25438202492283,60.0,0.1,3,30.100000000000158
2.53,11.05,stable,0.026216574226705012,19.657901678770628,80.31588174700268,0.026216574226704283,19.596094460383924,80.37768896538935,60.0,0.1,3,30.20000000000016
2.53,11.05,stable,0.025508065418305345,19.535685552712486,80.43880638186923,0.02550806541830463,19.47426259908186,80.50022933549982,60.0,0.1,3,30.30000000000016
2.53,11.05,stable,0.024818704219629173,19.414214519954765,80.56096677582562,0.02481870421962847,19.353173488401683,80.62200780737868,60.0,0.1,3,30.400000000000162
2.53,11.05,stable,0.024147973162221933,19.2934844387544,80.6823675880834,0.024147973162221247,19.23282299962255,80.74302902721523,60.0,0.1,3,30.500000000000163
2.53,11.05,stable,0.023495368762330313,19.17349117928275,80.80301345195494,0.023495368762329636,19.113207015900578,80.86329761533709,60.0,0.1,3,30.600000000000165
2.53,11.05,stable,0.02286040114296254,19.05423062392901,80.92290897492805,0.022860401142961877,18.994321432571322,80.98281816628571,60.0,0.1,3,30.700000000000166
2.53,11.05,stable,0.02224259366616261,18.935698667591552,81.0420587387423,0.022242593666161957,18.876162157440177,81.10159524889366,60.0,0.1,3,30.800000000000168
2.53,11.05,stable,0.021641482575222356,18.817891217957506,81.16046729946729,0.021641482575221714,18.758725111061068,81.2196334063637,60.0,0.1,3,30.90000000000017
2.53,11.05,stable,0.02105661664656284,18.70080419577087,81.27813918758258,0.021056616646562214,18.642006227003762,81.33693715634966,60.0,0.1,3,31.00000000000017
2.53,11.05,stable,0.020487556851023728,18.58443353508961,81.39507890805939,0.02048755685102311,18.526001452110112,81.45351099103885,60.0,0.1,3,31.100000000000172
2.53,11.05,stable,0.019933876024306362,18.468775183531935,81.51129094044379,0.019933876024305755,18.410706746739596,81.5693593772361,60.0,0.1,3,31.200000000000173
2.53,11.05,stable,0.019395158546323236,18.35382510251218,81.62677973894152,0.019395158546322643,18.29611808500442,81.68448675644925,60.0,0.1,3,31.300000000000175
2.53,11.05,stable,0.01887100002921308,18.239579267466485,81.74154973250432,0.018871000029212492,18.182231454994536,81.79889754497624,60.0,0.1,3,31.400000000000176
2.53,11.05,stable,0.018361007013787425,18.12603366806871,81.85560532491752,0.018361007013786852,18.069042858992823,81.91259613399338,60.0,0.1,3,31.500000000000178
2.53,11.05,stable,0.01786479667418077,18.013184308436713,81.96895089488912,0.017864796674180203,17.956548313680763,82.02558688964504,60.0,0.1,3,31.60000000000018
2.53,11.05,stable,0.01738199653048263,17.901027207329424,82.0815907961401,0.01738199653048208,17.844743850334872,82.13787415313463,60.0,0.1,3,31.70000000000018
2.53,11.05,stable,0.016912244169135792,17.789558398334886,82.19352935749599,0.016912244169135247,17.733625515014154,82.24946224081673,60.0,0.1,3,31.800000000000182
2.53,11.05,stable,0.01645518697089084,17.678773930049566,82.30477088297955,0.016455186970890306,17.62318936873883,82.36035544429025,60.0,0.1,3,31.900000000000183
2.53,11.05,stable,0.0160104818461128,17.568669866249206,82.4153196519047,0.01601048184611228,17.513431487660707,82.47055803049318,60.0,0.1,3,32.000000000000185
2.53,11.05,stable,0.015577794977241164,17.45924228605144,82.52517991897133,0.015577794977240652,17.404347963225213,82.58007424179755,60.0,0.1,3,32.100000000000186
2.53,11.05,stable,0.015156801568209987,17.350487284070425,82.63435591436138,0.015156801568209458,17.295934902325598,82.6889082961062,60.0,0.1,3,32.20000000000019
2.53,11.05,stable,0.014747185600639982,17.24240097056378,82.7428518438356,0.014747185600639463,17.18818842744938,82.79706438694997,60.0,0.1,3,32.30000000000019
2.53,11.05,stable,0.014348639596619557,17.13497947157195,82.85067188883144,0.01434863959661905,17.081104676817265,82.9045466835861,60.0,0.1,3,32.40000000000019
2.53,11.05,stable,0.013960864387896763,17.028218929050333,82.95782020656178,0.013960864387896265,16.97467980451491,83.01135933109718,60.0,0.1,3,32.50000000000019
2.53,11.05,stable,0.01358356889130887,16.922115500994337,83.06430093011436,0.01358356889130838,16.868909980617516,83.11750645049116,60.0,0.1,3,32.60000000000019
2.53,11.05,stable,0.013216469890281015,16.816665361557572,83.17011816855215,0.013216469890280535,16.76379139130769,83.22299213880203,60.0,0.1,3,32.700000000000195
2.53,11.05,stable,0.012859291822229904,16.711864701163407,83.27527600701437,0.012859291822229434,16.659320238986663,83.3278204691911,60.0,0.1,3,32.800000000000196
2.53,11.05,stable,0.012511766571712962,16.60770972661009,83.37977850681821,0.0125117665717125,16.55549274237903,83.43199549104925,60.0,0.1,3,32.9000000000002
2.53,11.05,stable,0.012173633269167686,16.504196661169598,83.48362970556124,0.012173633269167237,16.452305136631345,83.53552123009949,60.0,0.1,3,33.0000000000002
2.53,11.05,stable,0.01184463809509011,16.401321744680466,83.58683361722444,0.01184463809508967,16.349753673404614,83.6384016885003,60.0,0.1,3,33.1000000000002
2.53,11.05,stable,0.011524534089505383,16.29908123363471,83.68939423227579,0.011524534089504952,16.24783462096097,83.74064084494952,60.0,0.1,3,33.2000000000002
2.53,11.05,stable,0.011213080966587461,16.197471401259065,83.79131551777435,0.011213080966587038,16.146544264244657,83.84224265478875,60.0,0.1,3,33.3000000000002
2.53,11.05,stable,0.01091004493428873,16.096488537590723,83.89260141747499,0.010910044934288318,16.0458789049575,83.9432110501082,60.0,0.1,3,33.400000000000205
2.53,11.05,stable,0.01061519851884419,15.9961289495477,83.99325585193345,0.010615198518843783,15.945834861629104,84.04354993985204,60.0,0.1,3,33.500000000000206
2.53,11.05,stable,0.01032832039401844,15.896388960994035,84.09328271861195,0.010328320394018044,15.846408469681787,84.14326320992419,60.0,0.1,3,33.60000000000021
2.53,11.05,stable,0.010049195214967322,15.797264912799958,84.19268589198508,0.010049195214966933,15.747596081490606,84.24235472329444,60.0,0.1,3,33.70000000000021
2.53,11.05,stable,0.009777613456589467,15.698753162897201,84.29146922364622,0.009777613456589085,15.649394066438463,84.34082832010493,60.0,0.1,3,33.80000000000021
2.53,11.05,stable,0.009513371256246444,15.600850086329583,84.38963654241418,0.009513371256246071,15.551798810966563,84.4386878177772,60.0,0.1,3,33.90000000000021
2.53,11.05,stable,0.009256270260733425,15.503552075299037,84.48719165444024,0.00925627026073306,15.454806718620251,84.535937011119,60.0,0.1,3,34.00000000000021
2.53,11.05,stable,0.009006117477385509,15.40685553920721,84.58413834331542,0.009006117477385151,15.358414210090524,84.63257967243207,60.0,0.1,3,34.100000000000215
2.53,11.05,stable,0.00876272512920792,15.31075690469278,84.68048037017803,0.008762725129207569,15.26261772325122,84.72861955161956,60.0,0.1,3,34.200000000000216
2.53,11.05,stable,0.008525910513921351,15.215252615664626,84.77622147382147,0.008525910513920994,15.167413713192067,84.824060376294,60.0,0.1,3,34.30000000000022
2.53,11.05,stable,0.008295495866816644,15.120339133330974,84.87136537080222,0.008295495866816294,15.072798652247752,84.91890585188541,60.0,0.1,3,34.40000000000022
2.53,11.05,stable,0.00807130822731584,15.026012936224669,84.96591575554802,0.008071308227315497,14.978769030023109,85.01315966174958,60.0,0.1,3,34.50000000000022
2.53,11.05,stable,0.007853179309139459,14.932270520224662,85.05987630046621,0.007853179309139124,14.885321353414543,85.10682546727631,60.0,0.1,3,34.60000000000022
2.53,11.05,stable,0.00764094537398253,14.839108398573876,85.15325065605217,0.0076409453739822025,14.79245214662783,85.19990690799818,60.0,0.1,3,34.70000000000022
2.53,11.05,stable,0.007434447108604563,14.746523101893526,85.24604245099789,0.007434447108604243,14.700157951192406,85.29240760169898,60.0,0.1,3,34.800000000000225
2.53,11.05,stable,0.007233529505241182,14.654511178194051,85.33825529230073,0.007233529505240868,14.60843532597225,85.3843311445225,60.0,0.1,3,34.900000000000226
2.53,11.05,stable,0.007038041745247668,14.563069192882717,85.42989276537206,0.007038041745247362,14.51728084717347,85.47568111108127,60.0,0.1,3,35.00000000000023
2.53,11.05,stable,0.00684783708588706,14.472193728768051,85.52095843414608,0.00684783708588676,14.426691108348733,85.5664610545654,60.0,0.1,3,35.10000000000023
2.53,11.05,stable,0.00666277275017783,14.381881386061181,85.61145584118866,0.006662772750177537,14.336662720398575,85.65667450685125,60.0,0.1,3,35.20000000000023
2.53,11.05,stable,0.006482709819718454,14.29212878237419,85.70138850780612,0.006482709819718166,14.247192311569792,85.74632497861049,60.0,0.1,3,35.30000000000023
2.53,11.05,stable,0.006307513130408418,14.202932552715579,85.79075993415404,0.006307513130408136,14.158276527450884,85.83541595941871,60.0,0.1,3,35.40000000000023
